Date_Full,Station_City,Station_State,Data_Temperature_Avg Temp,Data_Temperature_Max Temp,Data_Temperature_Min Temp
11/09/2016,Roanoke,Virginia,78,89,66
11/09/2016,Wallops Island,Virginia,79,87,70
11/09/2016,Washington,Virginia,83,93,72
11/09/2016,Deer Park,Washington,54,71,37
11/09/2016,Ephrata,Washington,64,77,50
11/09/2016,Olympia,Washington,59,70,48
11/09/2016,Quillayute,Washington,57,64,49
11/09/2016,Seattle,Washington,62,69,54
11/09/2016,Spokane,Washington,59,70,46
11/09/2016,Yakima,Washington,64,80,47
11/09/2016,Beckley,West Virginia,71,82,60
11/09/2016,Charleston,West Virginia,76,89,62
11/09/2016,Elkins,West Virginia,72,85,58
11/09/2016,Huntington,West Virginia,77,90,64
11/09/2016,Green Bay,Wisconsin,68,79,56
11/09/2016,La Crosse,Wisconsin,71,78,62
11/09/2016,Madison,Wisconsin,70,79,60
11/09/2016,Milwaukee,Wisconsin,73,82,64
11/09/2016,Casper,Wyoming,60,76,42
11/09/2016,Cheyenne,Wyoming,61,79,44
11/09/2016,Lander,Wyoming,61,77,45
11/09/2016,Rawlins,Wyoming,56,74,38
11/09/2016,Sheridan,Wyoming,59,75,43
18/09/2016,Birmingham,Alabama,82,91,72
18/09/2016,Huntsville,Alabama,81,92,69
18/09/2016,Mobile,Alabama,81,88,72
18/09/2016,Montgomery,Alabama,83,94,72
18/09/2016,Anchorage,Alaska,52,58,46
18/09/2016,Annette,Alaska,57,61,52
18/09/2016,Bethel,Alaska,45,51,38
18/09/2016,Bettles,Alaska,36,42,31
18/09/2016,Cold Bay,Alaska,50,56,43
18/09/2016,Cordova,Alaska,50,57,43
18/09/2016,Delta Junction/Ft Greely,Alaska,49,57,40
18/09/2016,Fairbanks,Alaska,47,54,39
18/09/2016,Gulkana,Alaska,49,58,39
18/09/2016,Gustavus,Alaska,60,60,60
18/09/2016,Homer,Alaska,52,59,45
18/09/2016,Iliamna,Alaska,50,57,42
18/09/2016,Juneau,Alaska,53,56,49
18/09/2016,Kenai,Alaska,51,57,44
18/09/2016,Ketchikan,Alaska,56,60,51
18/09/2016,King Salmon,Alaska,51,61,41
18/09/2016,Kodiak,Alaska,52,59,44
18/09/2016,Kotzebue,Alaska,40,44,34
18/09/2016,Mc Grath,Alaska,47,53,41
18/09/2016,Nome,Alaska,39,46,32
18/09/2016,Northway,Alaska,46,58,34
18/09/2016,Palmer,Alaska,51,57,44
18/09/2016,Petersburg,Alaska,60,60,60
18/09/2016,Puntilla Lake,Alaska,60,60,60
18/09/2016,Shemya,Alaska,60,60,60
18/09/2016,Sitka,Alaska,57,61,53
18/09/2016,Skagway,Alaska,55,59,52
18/09/2016,St Paul Island,Alaska,50,53,45
18/09/2016,Talkeetna,Alaska,51,57,44
18/09/2016,Tanana,Alaska,43,49,37
18/09/2016,Utqiagvik (Barrow),Alaska,32,35,30
18/09/2016,Yakutat,Alaska,52,57,47
18/09/2016,Douglas Bisbee,Arizona,70,88,52
18/09/2016,Kingman,Arizona,71,89,54
18/09/2016,Phoenix,Arizona,87,99,74
18/09/2016,Tucson,Arizona,81,94,67
18/09/2016,Winslow,Arizona,67,85,48
18/09/2016,Fort Smith,Arkansas,79,90,68
18/09/2016,Harrison,Arkansas,74,85,63
18/09/2016,North Little Rock,Arkansas,79,88,69
18/09/2016,Bakersfield,California,75,88,61
18/09/2016,Bishop,California,65,86,45
18/09/2016,China Lake,California,72,91,53
18/09/2016,Concord,California,69,85,54
18/09/2016,Eureka,California,55,61,49
18/09/2016,Fresno,California,73,87,58
18/09/2016,Hayward,California,66,76,56
18/09/2016,Long Beach,California,70,78,61
18/09/2016,Los Angeles,California,66,71,61
18/09/2016,Red Bluff,California,73,89,57
18/09/2016,Redding,California,73,91,54
18/09/2016,Sacramento,California,69,85,53
18/09/2016,Salinas,California,63,75,50
18/09/2016,San Diego,California,68,73,62
18/09/2016,San Francisco,California,63,72,55
18/09/2016,Sandberg,California,69,81,56
18/09/2016,Santa Barbara,California,61,70,52
18/09/2016,Santa Maria,California,62,74,50
18/09/2016,Stockton,California,70,88,52
18/09/2016,Alamosa,Colorado,53,73,33
18/09/2016,Colorado Springs,Colorado,63,77,49
18/09/2016,Craig,Colorado,55,75,35
18/09/2016,Denver,Colorado,62,77,47
18/09/2016,Grand Junction,Colorado,65,81,50
18/09/2016,Pueblo,Colorado,67,83,50
18/09/2016,Bridgeport,Connecticut,69,78,61
18/09/2016,Windsor Locks,Connecticut,66,79,52
18/09/2016,Newark,DE,72,83,61
18/09/2016,Wilmington,Delaware,72,83,61
18/09/2016,Daytona Beach,Florida,81,87,74
18/09/2016,Fort Lauderdale,Florida,84,88,78
18/09/2016,Gainesville,Florida,81,90,72
18/09/2016,Jacksonville,Florida,79,88,71
18/09/2016,Key West,Florida,84,88,80
18/09/2016,Miami,Florida,84,90,77
18/09/2016,Orlando,Florida,83,90,75
18/09/2016,Pensacola,Florida,82,88,75
18/09/2016,Tallahassee,Florida,83,91,74
18/09/2016,Tampa,Florida,84,90,78
18/09/2016,Vero Beach,Florida,82,89,75
18/09/2016,West Palm Beach,Florida,84,90,78
18/09/2016,Alma,Georgia,80,89,70
18/09/2016,Athens,Georgia,79,90,67
18/09/2016,Atlanta,Georgia,79,87,70
18/09/2016,Augusta,Georgia,78,89,67
18/09/2016,Macon,Georgia,78,88,68
18/09/2016,Savannah,Georgia,79,87,71
18/09/2016,Hilo,Hawaii,78,84,71
18/09/2016,Honolulu,Hawaii,80,85,75
18/09/2016,Kahului,Hawaii,80,88,72
18/09/2016,Kaunakakai,Hawaii,81,86,75
18/09/2016,Lihue,Hawaii,81,86,76
18/09/2016,Boise,Idaho,61,74,49
18/09/2016,Lewiston,Idaho,63,76,49
18/09/2016,Pocatello,Idaho,57,70,42
18/09/2016,Chicago,Illinois,70,80,61
18/09/2016,Moline,Illinois,70,81,59
18/09/2016,Peoria,Illinois,72,81,61
18/09/2016,Quincy,Illinois,72,82,62
18/09/2016,Rockford,Illinois,69,80,58
18/09/2016,Springfield,Illinois,74,84,63
18/09/2016,Evansville,Indiana,74,85,64
18/09/2016,Fort Wayne,Indiana,68,78,57
18/09/2016,Indianapolis,Indiana,72,81,63
18/09/2016,South Bend,Indiana,68,78,57
18/09/2016,Cedar Rapids,Iowa,67,78,56
18/09/2016,Des Moines,Iowa,70,79,60
18/09/2016,Dubuque,Iowa,66,76,55
18/09/2016,Sioux City,Iowa,66,76,56
18/09/2016,Waterloo,Iowa,66,77,55
18/09/2016,Concordia,Kansas,68,77,59
18/09/2016,Dodge City,Kansas,69,83,56
18/09/2016,Goodland,Kansas,63,77,49
18/09/2016,Medicine Lodge,Kansas,71,81,61
18/09/2016,Topeka,Kansas,72,81,62
18/09/2016,Wichita,Kansas,73,82,62
18/09/2016,Covington,Kentucky,73,83,62
18/09/2016,Jackson,Kentucky,75,85,65
18/09/2016,Lexington,Kentucky,76,87,64
18/09/2016,Louisville,Kentucky,77,87,67
18/09/2016,Paducah,Kentucky,76,88,64
18/09/2016,Baton Rouge,Louisiana,82,90,73
18/09/2016,Lake Charles,Louisiana,82,90,74
18/09/2016,New Orleans,Louisiana,84,90,78
18/09/2016,Shreveport,Louisiana,82,92,73
18/09/2016,Slidell,Louisiana,82,89,73
18/09/2016,Bangor,Maine,61,74,47
18/09/2016,Caribou,Maine,59,70,46
18/09/2016,Portland,Maine,63,75,50
18/09/2016,Baltimore,Maryland,73,83,63
18/09/2016,Salisbury,Maryland,72,83,60
18/09/2016,Boston,Massachusetts,68,77,59
18/09/2016,Milton,Massachusetts,60,60,60
18/09/2016,Worcester,Massachusetts,64,74,53
18/09/2016,Alpena,Michigan,63,75,50
18/09/2016,Detroit,Michigan,67,76,58
18/09/2016,Flint,Michigan,64,76,51
18/09/2016,Grand Rapids,Michigan,66,76,56
18/09/2016,Houghton Lake,Michigan,62,73,51
18/09/2016,Lansing,Michigan,66,77,55
18/09/2016,Marquette,Michigan,61,70,52
18/09/2016,Muskegon,Michigan,67,76,58
18/09/2016,Sault Ste Marie,Michigan,63,71,54
18/09/2016,Duluth,Minnesota,58,67,48
18/09/2016,International Falls,Minnesota,56,67,44
18/09/2016,Minneapolis,Minnesota,66,75,56
18/09/2016,Rochester,Minnesota,64,74,54
18/09/2016,St Cloud,Minnesota,59,70,48
18/09/2016,Greenville,Mississippi,83,95,70
18/09/2016,Greenwood,Mississippi,81,93,69
18/09/2016,Gulfport,Mississippi,82,88,65
18/09/2016,Hattiesburg,Mississippi,81,90,72
18/09/2016,Jackson,Mississippi,81,92,71
18/09/2016,Meridian,Mississippi,83,94,71
18/09/2016,Tupelo,Mississippi,81,93,69
18/09/2016,Cape Girardeau,Missouri,75,85,63
18/09/2016,Columbia,Missouri,73,82,62
18/09/2016,Kansas City,Missouri,72,80,63
18/09/2016,Rolla/Vichy,Missouri,72,81,62
18/09/2016,Springfield,Missouri,75,84,64
18/09/2016,St Joseph,Missouri,70,79,61
18/09/2016,St Louis,Missouri,76,84,67
18/09/2016,Billings,Montana,57,66,47
18/09/2016,Butte,Montana,48,60,36
18/09/2016,Cut Bank,Montana,51,66,36
18/09/2016,Dillon,Montana,52,63,40
18/09/2016,Glasgow,Montana,55,69,41
18/09/2016,Great Falls,Montana,53,67,39
18/09/2016,Havre,Montana,54,71,38
18/09/2016,Helena,Montana,55,68,41
18/09/2016,Kalispell,Montana,51,68,32
18/09/2016,Miles City,Montana,59,70,48
18/09/2016,Missoula,Montana,54,69,38
18/09/2016,Grand Island,Nebraska,64,75,54
18/09/2016,Lincoln,Nebraska,68,78,57
18/09/2016,Norfolk,Nebraska,64,74,53
18/09/2016,North Platte,Nebraska,62,77,47
18/09/2016,Omaha,Nebraska,69,78,59
18/09/2016,Scottsbluff,Nebraska,60,74,45
18/09/2016,Sidney,Nebraska,59,74,45
18/09/2016,Valentine,Nebraska,60,75,45
18/09/2016,Ely,Nevada,54,73,34
18/09/2016,Eureka,Nevada,56,75,37
18/09/2016,Las Vegas,Nevada,80,92,68
18/09/2016,Mercury,Nevada,72,88,56
18/09/2016,Reno,Nevada,65,81,49
18/09/2016,Winnemucca,Nevada,57,76,37
18/09/2016,Concord,New Hampshire,64,80,47
18/09/2016,Mt. Washington,New Hampshire,60,60,60
18/09/2016,Atlantic City,New Jersey,70,81,58
18/09/2016,Newark,New Jersey,71,81,61
18/09/2016,Albuquerque,New Mexico,70,82,58
18/09/2016,Clayton,New Mexico,66,79,52
18/09/2016,Roswell,New Mexico,72,84,61
18/09/2016,Albany,New York,65,77,52
18/09/2016,Binghamton,New York,61,72,50
18/09/2016,Buffalo,New York,66,76,56
18/09/2016,Glens Falls,New York,58,75,48
18/09/2016,Islip,New York,67,76,58
18/09/2016,New York,New York,73,80,66
18/09/2016,Rochester,New York,66,77,55
18/09/2016,Syracuse,New York,64,76,51
18/09/2016,Asheville,North Carolina,72,82,62
18/09/2016,Cape Hatteras,North Carolina,79,86,71
18/09/2016,Charlotte,North Carolina,77,88,66
18/09/2016,Greensboro,North Carolina,77,87,67
18/09/2016,Hickory,North Carolina,76,86,65
18/09/2016,Raleigh/Durham,North Carolina,78,88,67
18/09/2016,Wilmington,North Carolina,78,84,71
18/09/2016,Bismarck,North Dakota,57,69,45
18/09/2016,Dickinson,North Dakota,55,66,44
18/09/2016,Fargo,North Dakota,60,70,50
18/09/2016,Grand Forks,North Dakota,57,68,46
18/09/2016,Williston,North Dakota,55,70,43
18/09/2016,Akron,Ohio,68,78,57
18/09/2016,Cleveland,Ohio,70,80,59
18/09/2016,Columbus,Ohio,71,81,60
18/09/2016,Dayton,Ohio,70,80,60
18/09/2016,Mansfield,Ohio,68,78,57
18/09/2016,Toledo,Ohio,67,77,56
18/09/2016,Youngstown/Warren,Ohio,66,76,55
18/09/2016,Gage,Oklahoma,74,85,62
18/09/2016,Oklahoma City,Oklahoma,76,86,64
18/09/2016,Ponca City,Oklahoma,74,85,64
18/09/2016,Tulsa,Oklahoma,77,88,66
18/09/2016,Astoria,Oregon,61,69,51
18/09/2016,Burns,Oregon,54,74,33
18/09/2016,Eugene,Oregon,62,80,44
18/09/2016,Medford,Oregon,69,87,50
18/09/2016,Pendleton,Oregon,61,75,47
18/09/2016,Portland,Oregon,65,77,52
18/09/2016,Redmond,Oregon,55,76,34
18/09/2016,Salem,Oregon,63,78,48
18/09/2016,Allentown,Pennsylvania,68,82,54
18/09/2016,Erie,Pennsylvania,67,76,58
18/09/2016,Harrisburg,Pennsylvania,72,82,61
18/09/2016,Philadelphia,Pennsylvania,74,84,63
18/09/2016,Pittsburgh,Pennsylvania,69,79,58
18/09/2016,Wilkes-Barre/Scranton,Pennsylvania,66,78,54
18/09/2016,Williamsport,Pennsylvania,68,81,55
18/09/2016,San Juan,Puerto Rico,83,88,77
18/09/2016,Providence,Rhode Island,68,79,55
18/09/2016,Anderson,South Carolina,79,89,67
18/09/2016,Charleston,South Carolina,79,86,72
18/09/2016,Columbia,South Carolina,80,88,70
18/09/2016,Greer,South Carolina,78,88,68
18/09/2016,Aberdeen,South Dakota,60,72,46
18/09/2016,Huron,South Dakota,61,72,50
18/09/2016,Pierre,South Dakota,60,74,46
18/09/2016,Rapid City,South Dakota,58,72,43
18/09/2016,Sioux Falls,South Dakota,63,71,54
18/09/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,75,90,60
18/09/2016,Chattanooga,Tennessee,80,91,68
18/09/2016,Clarksville,Tennessee,76,87,64
18/09/2016,Crossville,Tennessee,73,84,62
18/09/2016,Knoxville,Tennessee,78,90,65
18/09/2016,Memphis,Tennessee,83,94,73
18/09/2016,Nashville,Tennessee,78,89,67
18/09/2016,Oak Ridge,Tennessee,78,91,65
18/09/2016,Abilene,Texas,78,88,67
18/09/2016,Amarillo,Texas,70,81,59
18/09/2016,Austin/Bergstrom,Texas,82,93,70
18/09/2016,Austin/City,Texas,84,94,73
18/09/2016,Beaumont/Port Arthur,Texas,83,92,75
18/09/2016,Brownsville,Texas,86,95,76
18/09/2016,Childress,Texas,75,85,63
18/09/2016,College Station,Texas,84,93,75
18/09/2016,Corpus Christi,Texas,86,94,76
18/09/2016,Dalhart,Texas,71,82,59
18/09/2016,Dallas,Texas,85,95,75
18/09/2016,Dallas-Fort Worth,Texas,84,94,73
18/09/2016,Del Rio,Texas,82,91,72
18/09/2016,El Paso,Texas,79,91,66
18/09/2016,Fort Worth,Texas,83,93,73
18/09/2016,Galveston,Texas,84,90,79
18/09/2016,Houston,Texas,84,92,76
18/09/2016,Lubbock,Texas,73,83,62
18/09/2016,Midland,Texas,79,91,67
18/09/2016,San Angelo,Texas,80,91,68
18/09/2016,San Antonio,Texas,83,93,73
18/09/2016,Victoria,Texas,83,93,72
18/09/2016,Waco,Texas,83,94,71
18/09/2016,Wichita Falls,Texas,78,90,66
18/09/2016,Salt Lake City,Utah,65,77,53
18/09/2016,Blacksburg,VA,74,84,63
18/09/2016,Burlington,Vermont,64,75,52
18/09/2016,Lynchburg,Virginia,73,83,63
18/09/2016,Norfolk,Virginia,76,83,69
18/09/2016,Richmond,Virginia,75,85,64
18/09/2016,Roanoke,Virginia,74,84,63
18/09/2016,Wallops Island,Virginia,73,81,65
18/09/2016,Washington,Virginia,76,85,68
18/09/2016,Deer Park,Washington,55,72,37
18/09/2016,Ephrata,Washington,63,78,47
18/09/2016,Olympia,Washington,59,75,44
18/09/2016,Quillayute,Washington,57,66,47
18/09/2016,Seattle,Washington,63,73,53
18/09/2016,Spokane,Washington,60,72,47
18/09/2016,Yakima,Washington,64,81,45
18/09/2016,Beckley,West Virginia,70,80,60
18/09/2016,Charleston,West Virginia,75,87,62
18/09/2016,Elkins,West Virginia,69,83,56
18/09/2016,Huntington,West Virginia,75,86,63
18/09/2016,Green Bay,Wisconsin,65,76,54
18/09/2016,La Crosse,Wisconsin,67,77,57
18/09/2016,Madison,Wisconsin,66,75,56
18/09/2016,Milwaukee,Wisconsin,70,78,61
18/09/2016,Casper,Wyoming,53,67,40
18/09/2016,Cheyenne,Wyoming,54,69,43
18/09/2016,Lander,Wyoming,54,66,41
18/09/2016,Rawlins,Wyoming,54,68,39
18/09/2016,Sheridan,Wyoming,57,69,45
25/09/2016,Birmingham,Alabama,82,95,70
25/09/2016,Huntsville,Alabama,81,95,65
25/09/2016,Mobile,Alabama,82,93,71
25/09/2016,Montgomery,Alabama,84,96,71
25/09/2016,Anchorage,Alaska,50,55,44
25/09/2016,Annette,Alaska,54,58,49
25/09/2016,Bethel,Alaska,44,50,37
25/09/2016,Bettles,Alaska,37,44,31
25/09/2016,Cold Bay,Alaska,47,53,40
25/09/2016,Cordova,Alaska,48,53,42
25/09/2016,Delta Junction/Ft Greely,Alaska,46,52,39
25/09/2016,Fairbanks,Alaska,45,53,37
25/09/2016,Gulkana,Alaska,47,54,38
25/09/2016,Gustavus,Alaska,60,60,60
25/09/2016,Homer,Alaska,50,56,43
25/09/2016,Iliamna,Alaska,47,53,41
25/09/2016,Juneau,Alaska,49,55,43
25/09/2016,Kenai,Alaska,47,54,40
25/09/2016,Ketchikan,Alaska,52,56,47
25/09/2016,King Salmon,Alaska,47,55,40
25/09/2016,Kodiak,Alaska,49,57,40
25/09/2016,Kotzebue,Alaska,41,45,37
25/09/2016,Mc Grath,Alaska,44,49,39
25/09/2016,Nome,Alaska,41,46,36
25/09/2016,Northway,Alaska,44,57,30
25/09/2016,Palmer,Alaska,48,53,41
25/09/2016,Petersburg,Alaska,60,60,60
25/09/2016,Puntilla Lake,Alaska,60,60,60
25/09/2016,Shemya,Alaska,60,60,60
25/09/2016,Sitka,Alaska,52,56,48
25/09/2016,Skagway,Alaska,51,56,46
25/09/2016,St Paul Island,Alaska,47,51,42
25/09/2016,Talkeetna,Alaska,47,52,41
25/09/2016,Tanana,Alaska,42,49,35
25/09/2016,Utqiagvik (Barrow),Alaska,34,38,31
25/09/2016,Yakutat,Alaska,48,54,42
25/09/2016,Douglas Bisbee,Arizona,72,89,55
25/09/2016,Kingman,Arizona,67,82,53
25/09/2016,Phoenix,Arizona,82,92,72
25/09/2016,Tucson,Arizona,79,91,66
25/09/2016,Winslow,Arizona,65,81,48
25/09/2016,Fort Smith,Arkansas,81,93,69
25/09/2016,Harrison,Arkansas,75,88,62
25/09/2016,North Little Rock,Arkansas,80,90,69
25/09/2016,Bakersfield,California,77,90,63
25/09/2016,Bishop,California,68,86,49
25/09/2016,China Lake,California,75,90,58
25/09/2016,Concord,California,73,87,58
25/09/2016,Eureka,California,57,65,49
25/09/2016,Fresno,California,74,89,59
25/09/2016,Hayward,California,69,80,57
25/09/2016,Long Beach,California,75,86,63
25/09/2016,Los Angeles,California,73,81,64
25/09/2016,Red Bluff,California,75,90,60
25/09/2016,Redding,California,75,90,61
25/09/2016,Sacramento,California,71,87,55
25/09/2016,Salinas,California,65,76,53
25/09/2016,San Diego,California,73,80,66
25/09/2016,San Francisco,California,67,77,57
25/09/2016,Sandberg,California,68,80,57
25/09/2016,Santa Barbara,California,70,84,55
25/09/2016,Santa Maria,California,66,80,51
25/09/2016,Stockton,California,72,89,55
25/09/2016,Alamosa,Colorado,55,74,35
25/09/2016,Colorado Springs,Colorado,66,81,51
25/09/2016,Craig,Colorado,55,71,39
25/09/2016,Denver,Colorado,66,81,50
25/09/2016,Grand Junction,Colorado,65,76,51
25/09/2016,Pueblo,Colorado,69,86,52
25/09/2016,Bridgeport,Connecticut,70,77,62
25/09/2016,Windsor Locks,Connecticut,66,77,54
25/09/2016,Newark,DE,70,80,59
25/09/2016,Wilmington,Delaware,70,80,59
25/09/2016,Daytona Beach,Florida,81,89,73
25/09/2016,Fort Lauderdale,Florida,83,89,77
25/09/2016,Gainesville,Florida,81,91,70
25/09/2016,Jacksonville,Florida,80,89,70
25/09/2016,Key West,Florida,84,89,79
25/09/2016,Miami,Florida,83,90,75
25/09/2016,Orlando,Florida,83,92,74
25/09/2016,Pensacola,Florida,84,93,74
25/09/2016,Tallahassee,Florida,83,93,73
25/09/2016,Tampa,Florida,85,91,77
25/09/2016,Vero Beach,Florida,82,90,74
25/09/2016,West Palm Beach,Florida,82,89,75
25/09/2016,Alma,Georgia,79,89,68
25/09/2016,Athens,Georgia,78,90,66
25/09/2016,Atlanta,Georgia,80,90,70
25/09/2016,Augusta,Georgia,78,88,67
25/09/2016,Macon,Georgia,80,92,67
25/09/2016,Savannah,Georgia,80,88,72
25/09/2016,Hilo,Hawaii,77,83,70
25/09/2016,Honolulu,Hawaii,79,86,73
25/09/2016,Kahului,Hawaii,80,88,72
25/09/2016,Kaunakakai,Hawaii,80,87,74
25/09/2016,Lihue,Hawaii,82,86,77
25/09/2016,Boise,Idaho,60,71,49
25/09/2016,Lewiston,Idaho,61,70,51
25/09/2016,Pocatello,Idaho,57,68,45
25/09/2016,Chicago,Illinois,72,79,63
25/09/2016,Moline,Illinois,74,85,63
25/09/2016,Peoria,Illinois,76,87,64
25/09/2016,Quincy,Illinois,77,88,65
25/09/2016,Rockford,Illinois,72,81,63
25/09/2016,Springfield,Illinois,78,91,64
25/09/2016,Evansville,Indiana,77,91,63
25/09/2016,Fort Wayne,Indiana,72,85,58
25/09/2016,Indianapolis,Indiana,74,86,62
25/09/2016,South Bend,Indiana,70,81,60
25/09/2016,Cedar Rapids,Iowa,73,82,63
25/09/2016,Des Moines,Iowa,77,87,66
25/09/2016,Dubuque,Iowa,69,76,60
25/09/2016,Sioux City,Iowa,74,86,62
25/09/2016,Waterloo,Iowa,69,79,59
25/09/2016,Concordia,Kansas,76,87,65
25/09/2016,Dodge City,Kansas,76,90,61
25/09/2016,Goodland,Kansas,69,85,53
25/09/2016,Medicine Lodge,Kansas,77,89,64
25/09/2016,Topeka,Kansas,77,88,66
25/09/2016,Wichita,Kansas,77,88,66
25/09/2016,Covington,Kentucky,75,87,62
25/09/2016,Jackson,Kentucky,75,86,63
25/09/2016,Lexington,Kentucky,76,90,62
25/09/2016,Louisville,Kentucky,79,91,66
25/09/2016,Paducah,Kentucky,76,90,61
25/09/2016,Baton Rouge,Louisiana,82,93,71
25/09/2016,Lake Charles,Louisiana,83,91,74
25/09/2016,New Orleans,Louisiana,86,94,78
25/09/2016,Shreveport,Louisiana,82,94,70
25/09/2016,Slidell,Louisiana,82,92,71
25/09/2016,Bangor,Maine,60,70,50
25/09/2016,Caribou,Maine,55,64,47
25/09/2016,Portland,Maine,64,73,54
25/09/2016,Baltimore,Maryland,70,79,61
25/09/2016,Salisbury,Maryland,72,78,64
25/09/2016,Boston,Massachusetts,68,75,60
25/09/2016,Milton,Massachusetts,60,60,60
25/09/2016,Worcester,Massachusetts,64,72,55
25/09/2016,Alpena,Michigan,61,73,48
25/09/2016,Detroit,Michigan,69,79,59
25/09/2016,Flint,Michigan,64,76,52
25/09/2016,Grand Rapids,Michigan,66,77,56
25/09/2016,Houghton Lake,Michigan,60,72,47
25/09/2016,Lansing,Michigan,66,77,54
25/09/2016,Marquette,Michigan,57,66,48
25/09/2016,Muskegon,Michigan,67,77,57
25/09/2016,Sault Ste Marie,Michigan,62,70,53
25/09/2016,Duluth,Minnesota,59,67,51
25/09/2016,International Falls,Minnesota,56,67,44
25/09/2016,Minneapolis,Minnesota,67,73,60
25/09/2016,Rochester,Minnesota,66,74,58
25/09/2016,St Cloud,Minnesota,61,69,53
25/09/2016,Greenville,Mississippi,81,95,67
25/09/2016,Greenwood,Mississippi,80,94,66
25/09/2016,Gulfport,Mississippi,83,93,74
25/09/2016,Hattiesburg,Mississippi,82,94,70
25/09/2016,Jackson,Mississippi,81,95,67
25/09/2016,Meridian,Mississippi,83,98,68
25/09/2016,Tupelo,Mississippi,80,94,66
25/09/2016,Cape Girardeau,Missouri,75,88,62
25/09/2016,Columbia,Missouri,76,88,65
25/09/2016,Kansas City,Missouri,76,86,65
25/09/2016,Rolla/Vichy,Missouri,75,87,64
25/09/2016,Springfield,Missouri,77,89,65
25/09/2016,St Joseph,Missouri,77,88,66
25/09/2016,St Louis,Missouri,80,90,68
25/09/2016,Billings,Montana,57,64,49
25/09/2016,Butte,Montana,48,59,36
25/09/2016,Cut Bank,Montana,50,60,40
25/09/2016,Dillon,Montana,51,62,40
25/09/2016,Glasgow,Montana,52,60,44
25/09/2016,Great Falls,Montana,52,62,42
25/09/2016,Havre,Montana,53,62,43
25/09/2016,Helena,Montana,55,64,47
25/09/2016,Kalispell,Montana,52,64,39
25/09/2016,Miles City,Montana,57,64,49
25/09/2016,Missoula,Montana,54,63,45
25/09/2016,Grand Island,Nebraska,70,82,59
25/09/2016,Lincoln,Nebraska,75,87,62
25/09/2016,Norfolk,Nebraska,71,83,59
25/09/2016,North Platte,Nebraska,69,85,53
25/09/2016,Omaha,Nebraska,76,86,65
25/09/2016,Scottsbluff,Nebraska,64,79,49
25/09/2016,Sidney,Nebraska,65,80,49
25/09/2016,Valentine,Nebraska,65,77,52
25/09/2016,Ely,Nevada,54,70,37
25/09/2016,Eureka,Nevada,56,71,40
25/09/2016,Las Vegas,Nevada,77,87,67
25/09/2016,Mercury,Nevada,72,86,58
25/09/2016,Reno,Nevada,63,78,48
25/09/2016,Winnemucca,Nevada,58,76,39
25/09/2016,Concord,New Hampshire,64,76,51
25/09/2016,Mt. Washington,New Hampshire,60,60,60
25/09/2016,Atlantic City,New Jersey,69,78,60
25/09/2016,Newark,New Jersey,71,80,62
25/09/2016,Albuquerque,New Mexico,68,82,54
25/09/2016,Clayton,New Mexico,68,83,52
25/09/2016,Roswell,New Mexico,73,87,57
25/09/2016,Albany,New York,65,76,53
25/09/2016,Binghamton,New York,62,73,51
25/09/2016,Buffalo,New York,65,75,54
25/09/2016,Glens Falls,New York,58,69,46
25/09/2016,Islip,New York,68,77,59
25/09/2016,New York,New York,74,80,67
25/09/2016,Rochester,New York,65,76,53
25/09/2016,Syracuse,New York,63,75,51
25/09/2016,Asheville,North Carolina,73,85,60
25/09/2016,Cape Hatteras,North Carolina,78,84,72
25/09/2016,Charlotte,North Carolina,77,87,67
25/09/2016,Greensboro,North Carolina,75,81,68
25/09/2016,Hickory,North Carolina,76,87,65
25/09/2016,Raleigh/Durham,North Carolina,74,80,69
25/09/2016,Wilmington,North Carolina,76,82,70
25/09/2016,Bismarck,North Dakota,60,70,49
25/09/2016,Dickinson,North Dakota,55,65,45
25/09/2016,Fargo,North Dakota,63,72,53
25/09/2016,Grand Forks,North Dakota,60,71,50
25/09/2016,Williston,North Dakota,55,64,46
25/09/2016,Akron,Ohio,70,82,57
25/09/2016,Cleveland,Ohio,71,82,59
25/09/2016,Columbus,Ohio,73,85,60
25/09/2016,Dayton,Ohio,72,85,59
25/09/2016,Mansfield,Ohio,70,83,57
25/09/2016,Toledo,Ohio,69,81,56
25/09/2016,Youngstown/Warren,Ohio,68,80,55
25/09/2016,Gage,Oklahoma,77,90,64
25/09/2016,Oklahoma City,Oklahoma,78,88,67
25/09/2016,Ponca City,Oklahoma,80,91,69
25/09/2016,Tulsa,Oklahoma,81,92,69
25/09/2016,Astoria,Oregon,60,69,50
25/09/2016,Burns,Oregon,52,70,33
25/09/2016,Eugene,Oregon,59,72,45
25/09/2016,Medford,Oregon,63,76,49
25/09/2016,Pendleton,Oregon,57,67,45
25/09/2016,Portland,Oregon,60,70,50
25/09/2016,Redmond,Oregon,52,70,33
25/09/2016,Salem,Oregon,59,71,46
25/09/2016,Allentown,Pennsylvania,68,81,55
25/09/2016,Erie,Pennsylvania,67,76,58
25/09/2016,Harrisburg,Pennsylvania,70,80,60
25/09/2016,Philadelphia,Pennsylvania,72,81,63
25/09/2016,Pittsburgh,Pennsylvania,70,83,57
25/09/2016,Wilkes-Barre/Scranton,Pennsylvania,66,78,55
25/09/2016,Williamsport,Pennsylvania,68,81,55
25/09/2016,San Juan,Puerto Rico,84,89,77
